"S.No","ID","Part.Number","Date","Available.Quantity","Issue","Return","Order","Repair.Calibrate","Scrap","Unit.Cost"
2022,481,"GN-293",2016-04-15,436,0,0,0,0,0,0
2023,481,"GN-293",2016-04-14,436,0,0,0,0,0,0
2024,481,"GN-293",2016-04-13,436,200,0,0,0,0,0
2025,481,"GN-293",2016-04-12,636,0,0,0,0,0,0
2026,481,"GN-293",2016-04-11,636,0,0,0,0,0,0
2027,481,"GN-293",2016-04-10,636,0,0,0,0,0,0
2028,481,"GN-293",2016-04-09,636,0,0,0,0,0,0
2029,481,"GN-293",2016-04-08,636,0,0,0,0,0,0
2030,481,"GN-293",2016-04-07,636,0,0,0,0,0,0
2031,481,"GN-293",2016-04-06,636,0,0,0,0,0,0
2032,481,"GN-293",2016-04-05,636,0,400,0,0,0,0
2033,481,"GN-293",2016-04-04,236,0,0,0,0,0,0
2034,481,"GN-293",2016-04-03,236,0,0,0,0,0,0
2035,481,"GN-293",2016-04-02,236,0,0,236,0,0,0
2036,481,"GN-293",2016-04-01,0,0,0,0,0,0,0
2037,481,"GN-293",2016-03-31,0,0,0,0,0,0,0
2038,481,"GN-293",2016-03-30,0,300,0,0,0,0,0
2039,481,"GN-293",2016-03-29,300,0,0,0,0,0,0
2040,481,"GN-293",2016-03-28,300,0,0,0,0,0,0
2041,481,"GN-293",2016-03-27,300,0,0,0,0,0,0
2042,481,"GN-293",2016-03-26,300,0,0,0,0,0,0
2043,481,"GN-293",2016-03-25,300,0,0,0,0,0,0
2044,481,"GN-293",2016-03-24,300,200,0,0,0,0,0
2045,481,"GN-293",2016-03-23,500,0,0,0,0,0,0
2046,481,"GN-293",2016-03-22,500,0,0,0,0,0,0
2047,481,"GN-293",2016-03-21,500,0,0,0,0,0,0
2048,481,"GN-293",2016-03-20,500,0,0,0,0,0,0
2049,481,"GN-293",2016-03-19,500,0,0,0,0,0,0
2050,481,"GN-293",2016-03-18,500,0,0,0,0,0,0
2051,481,"GN-293",2016-03-17,500,0,0,0,0,0,0
2052,481,"GN-293",2016-03-16,500,0,0,0,0,0,0
2053,481,"GN-293",2016-03-15,500,0,0,0,0,0,0
2054,481,"GN-293",2016-03-14,500,0,0,0,0,0,0
2055,481,"GN-293",2016-03-13,500,0,0,0,0,0,0
2056,481,"GN-293",2016-03-12,500,500,0,0,0,0,0
2057,481,"GN-293",2016-03-11,1000,0,0,0,0,0,0
2058,481,"GN-293",2016-03-10,1000,0,0,0,0,0,0
2059,481,"GN-293",2016-03-09,1000,1400,0,0,0,0,0
2060,481,"GN-293",2016-03-08,2400,0,0,0,0,0,0
2061,481,"GN-293",2016-03-07,2400,0,0,0,0,0,0
2062,481,"GN-293",2016-03-06,2400,0,0,0,0,0,0
2063,481,"GN-293",2016-03-05,2400,0,0,0,0,0,0
2064,481,"GN-293",2016-03-04,2400,500,0,0,0,0,0
2065,481,"GN-293",2016-03-03,2900,0,0,0,0,0,0
2066,481,"GN-293",2016-03-02,2900,0,0,2884,0,0,0
2067,481,"GN-293",2016-03-01,16,0,0,0,0,0,0
2068,481,"GN-293",2016-02-29,16,200,0,0,0,0,0
2069,481,"GN-293",2016-02-28,216,0,0,0,0,0,0
2070,481,"GN-293",2016-02-27,216,0,0,0,0,0,0
2071,481,"GN-293",2016-02-26,216,200,0,0,0,0,0
2072,481,"GN-293",2016-02-25,416,0,0,0,0,0,0
2073,481,"GN-293",2016-02-24,416,0,300,116,0,0,0
2074,481,"GN-293",2016-02-23,0,0,0,0,0,0,0
2075,481,"GN-293",2016-02-22,0,0,0,0,0,0,0
2076,481,"GN-293",2016-02-21,0,0,0,0,0,0,0
2077,481,"GN-293",2016-02-20,0,0,0,0,0,0,0
2078,481,"GN-293",2016-02-19,0,0,0,0,0,0,0
2079,481,"GN-293",2016-02-18,0,0,0,0,0,0,0
2080,481,"GN-293",2016-02-17,0,0,0,0,0,0,0
2081,481,"GN-293",2016-02-16,0,0,0,0,0,0,0
2082,481,"GN-293",2016-02-15,0,400,0,0,0,0,0
2083,481,"GN-293",2016-02-14,400,0,0,0,0,0,0
2084,481,"GN-293",2016-02-13,400,0,0,0,0,0,0
2085,481,"GN-293",2016-02-12,400,0,0,0,0,0,0
2086,481,"GN-293",2016-02-11,400,0,0,0,0,0,0
2087,481,"GN-293",2016-02-10,400,300,0,0,0,0,0
2088,481,"GN-293",2016-02-09,700,300,0,0,0,0,0
2089,481,"GN-293",2016-02-08,1000,0,0,0,0,0,0
2090,481,"GN-293",2016-02-07,1000,0,0,0,0,0,0
2091,481,"GN-293",2016-02-06,1000,0,0,0,0,0,0
2092,481,"GN-293",2016-02-05,1000,0,0,0,0,0,0
2093,481,"GN-293",2016-02-04,1000,0,0,0,0,0,0
2094,481,"GN-293",2016-02-03,1000,0,0,0,0,0,0
2095,481,"GN-293",2016-02-02,1000,500,0,0,0,0,0
2096,481,"GN-293",2016-02-01,1500,0,0,0,0,0,0
2097,481,"GN-293",2016-01-31,1500,0,0,0,0,0,0
2098,481,"GN-293",2016-01-30,1500,0,0,0,0,0,0
2099,481,"GN-293",2016-01-29,1500,0,0,0,0,0,0
2100,481,"GN-293",2016-01-28,1500,0,0,0,0,0,0
2101,481,"GN-293",2016-01-27,1500,500,0,0,0,0,0
2102,481,"GN-293",2016-01-26,2000,0,0,0,0,0,0
2103,481,"GN-293",2016-01-25,2000,0,0,0,0,0,0
2104,481,"GN-293",2016-01-24,2000,0,0,0,0,0,0
2105,481,"GN-293",2016-01-23,2000,0,0,0,0,0,0
2106,481,"GN-293",2016-01-22,2000,0,0,0,0,0,0
2107,481,"GN-293",2016-01-21,2000,0,0,0,0,0,0
2108,481,"GN-293",2016-01-20,2000,0,0,0,0,0,0
2109,481,"GN-293",2016-01-19,2000,0,0,0,0,0,0
2110,481,"GN-293",2016-01-18,2000,0,0,0,0,0,0
2111,481,"GN-293",2016-01-17,2000,0,0,0,0,0,0
2112,481,"GN-293",2016-01-16,2000,0,0,0,0,0,0
2113,481,"GN-293",2016-01-15,2000,0,0,0,0,0,0
2114,481,"GN-293",2016-01-14,2000,0,0,0,0,0,0
2115,481,"GN-293",2016-01-13,2000,0,0,0,0,0,0
2116,481,"GN-293",2016-01-12,2000,0,0,0,0,0,0
2117,481,"GN-293",2016-01-11,2000,0,0,0,0,0,0
2118,481,"GN-293",2016-01-10,2000,0,0,0,0,0,0
2119,481,"GN-293",2016-01-09,2000,0,0,0,0,0,0
2120,481,"GN-293",2016-01-08,2000,0,0,0,0,0,0
2121,481,"GN-293",2016-01-07,2000,0,0,0,0,0,0
2122,481,"GN-293",2016-01-06,2000,0,0,0,0,0,0
2123,481,"GN-293",2016-01-05,2000,0,0,0,0,0,0
2124,481,"GN-293",2016-01-04,2000,0,0,0,0,0,0
2125,481,"GN-293",2016-01-03,2000,0,0,0,0,0,0
2126,481,"GN-293",2016-01-02,2000,0,0,0,0,0,0
2127,481,"GN-293",2016-01-01,2000,0,0,0,0,0,0
2128,481,"GN-293",2015-12-31,2000,0,0,0,0,0,0
2129,481,"GN-293",2015-12-30,2000,0,0,0,0,0,0
2130,481,"GN-293",2015-12-29,2000,0,0,0,0,0,0
2131,481,"GN-293",2015-12-28,2000,0,0,0,0,0,0
2132,481,"GN-293",2015-12-27,2000,0,0,0,0,0,0
2133,481,"GN-293",2015-12-26,2000,0,0,0,0,0,0
2134,481,"GN-293",2015-12-25,2000,0,0,0,0,0,0
2135,481,"GN-293",2015-12-24,2000,0,0,0,0,0,0
2136,481,"GN-293",2015-12-23,2000,0,0,0,0,0,0
2137,481,"GN-293",2015-12-22,2000,0,0,0,0,0,0
2138,481,"GN-293",2015-12-21,2000,0,0,0,0,0,0
2139,481,"GN-293",2015-12-20,2000,0,0,0,0,0,0
2140,481,"GN-293",2015-12-19,2000,0,0,0,0,0,0
2141,481,"GN-293",2015-12-18,2000,0,0,0,0,0,0
2142,481,"GN-293",2015-12-17,2000,0,0,0,0,0,0
2143,481,"GN-293",2015-12-16,2000,0,0,0,0,0,0
2144,481,"GN-293",2015-12-15,2000,0,0,0,0,0,0
2145,476,"GN-288",2016-04-26,13,0,0,0,0,0,160
2146,476,"GN-288",2016-04-25,13,0,0,0,0,0,160
2147,476,"GN-288",2016-04-24,13,0,0,0,0,0,160
2148,476,"GN-288",2016-04-23,13,0,0,0,0,0,160
2149,476,"GN-288",2016-04-22,13,0,0,0,0,0,160
2150,476,"GN-288",2016-04-21,13,0,0,0,0,0,160
2151,476,"GN-288",2016-04-20,13,0,0,0,0,0,160
2152,476,"GN-288",2016-04-19,13,0,0,0,0,0,160
2153,476,"GN-288",2016-04-18,13,0,0,0,0,0,160
2154,476,"GN-288",2016-04-17,13,0,0,0,0,0,160
2155,476,"GN-288",2016-04-16,13,0,0,0,0,0,160
2156,476,"GN-288",2016-04-15,13,0,0,0,0,0,160
2157,476,"GN-288",2016-04-14,13,0,0,0,0,0,160
2158,476,"GN-288",2016-04-13,13,0,0,0,0,0,160
2159,476,"GN-288",2016-04-12,13,2,1,0,0,0,160
2160,476,"GN-288",2016-04-11,14,0,0,0,0,0,160
2161,476,"GN-288",2016-04-10,14,0,0,0,0,0,160
2162,476,"GN-288",2016-04-09,14,1,2,0,0,0,160
2163,476,"GN-288",2016-04-08,13,0,0,0,0,0,160
2164,476,"GN-288",2016-04-07,13,5,0,0,0,0,160
2165,476,"GN-288",2016-04-06,18,0,0,0,0,0,160
2166,476,"GN-288",2016-04-05,18,0,0,0,0,0,160
2167,476,"GN-288",2016-04-04,18,0,0,10,0,0,160
2168,476,"GN-288",2016-04-03,8,0,0,0,0,0,160
2169,476,"GN-288",2016-04-02,8,1,0,0,0,0,160
2170,476,"GN-288",2016-04-01,9,0,0,0,0,0,160
2171,476,"GN-288",2016-03-31,9,0,0,0,0,0,160
2172,476,"GN-288",2016-03-30,9,0,0,0,0,0,160
2173,476,"GN-288",2016-03-29,9,0,0,0,0,0,160
2174,476,"GN-288",2016-03-28,9,0,0,0,0,0,160
2175,476,"GN-288",2016-03-27,9,0,0,0,0,0,160
2176,476,"GN-288",2016-03-26,9,0,0,0,0,0,160
2177,476,"GN-288",2016-03-25,9,0,0,0,0,0,160
2178,476,"GN-288",2016-03-24,9,0,0,0,0,0,160
2179,476,"GN-288",2016-03-23,9,0,0,0,0,0,160
2180,476,"GN-288",2016-03-22,9,1,0,0,0,0,160
2181,476,"GN-288",2016-03-21,10,0,0,0,0,0,160
2182,476,"GN-288",2016-03-20,10,0,0,0,0,0,160
2183,476,"GN-288",2016-03-19,10,0,0,0,0,0,160
2184,476,"GN-288",2016-03-18,10,0,0,0,0,0,160
2185,476,"GN-288",2016-03-17,10,0,0,0,0,0,160
2186,476,"GN-288",2016-03-16,10,0,0,0,0,0,160
2187,476,"GN-288",2016-03-15,10,0,0,0,0,0,160
2188,476,"GN-288",2016-03-14,10,0,0,0,0,0,160
2189,476,"GN-288",2016-03-13,10,0,0,0,0,0,160
2190,476,"GN-288",2016-03-12,10,0,0,0,0,0,160
2191,476,"GN-288",2016-03-11,10,0,0,0,0,0,160
2192,476,"GN-288",2016-03-10,10,0,0,0,0,0,160
2193,476,"GN-288",2016-03-09,10,0,0,0,0,0,160
2194,476,"GN-288",2016-03-08,10,0,0,0,0,0,160
2195,476,"GN-288",2016-03-07,10,0,0,0,0,0,160
2196,476,"GN-288",2016-03-06,10,0,0,0,0,0,160
2197,476,"GN-288",2016-03-05,10,0,0,0,0,0,160
2198,476,"GN-288",2016-03-04,10,0,0,0,0,0,160
2199,476,"GN-288",2016-03-03,10,0,0,0,0,0,160
2200,476,"GN-288",2016-03-02,10,0,0,0,0,0,160
2201,476,"GN-288",2016-03-01,10,0,0,0,0,0,160
2202,476,"GN-288",2016-02-29,10,0,0,0,0,0,160
2203,476,"GN-288",2016-02-28,10,0,0,0,0,0,160
2204,476,"GN-288",2016-02-27,10,2,0,0,0,0,160
2205,476,"GN-288",2016-02-26,12,2,0,0,0,0,160
2206,476,"GN-288",2016-02-25,14,0,0,10,0,0,160
2207,476,"GN-288",2016-02-24,4,0,0,0,0,0,160
2208,476,"GN-288",2016-02-23,4,0,0,0,0,0,160
2209,476,"GN-288",2016-02-22,4,0,0,0,0,0,160
2210,476,"GN-288",2016-02-21,4,0,0,0,0,0,160
2211,476,"GN-288",2016-02-20,4,1,0,0,0,0,160
2212,476,"GN-288",2016-02-19,5,0,0,0,0,0,160
2213,476,"GN-288",2016-02-18,5,0,0,0,0,0,160
2214,476,"GN-288",2016-02-17,5,0,0,0,0,0,160
2215,476,"GN-288",2016-02-16,5,0,0,0,0,0,160
2216,476,"GN-288",2016-02-15,5,0,0,0,0,0,160
2217,476,"GN-288",2016-02-14,5,0,0,0,0,0,160
2218,476,"GN-288",2016-02-13,5,3,0,0,0,0,160
2219,476,"GN-288",2016-02-12,8,2,0,0,0,0,160
2220,476,"GN-288",2016-02-11,10,0,0,0,0,0,160
2221,476,"GN-288",2016-02-10,10,0,0,0,0,0,160
2222,476,"GN-288",2016-02-09,10,0,0,0,0,0,160
2223,476,"GN-288",2016-02-08,10,0,0,0,0,0,160
2224,476,"GN-288",2016-02-07,10,0,0,0,0,0,160
2225,476,"GN-288",2016-02-06,10,1,0,0,0,0,160
2226,476,"GN-288",2016-02-05,11,0,0,0,0,0,160
2227,476,"GN-288",2016-02-04,11,0,0,0,0,0,160
2228,476,"GN-288",2016-02-03,11,0,0,0,0,0,160
2229,476,"GN-288",2016-02-02,11,0,0,0,0,0,160
2230,476,"GN-288",2016-02-01,11,0,0,0,0,0,160
2231,476,"GN-288",2016-01-31,11,0,0,0,0,0,160
2232,476,"GN-288",2016-01-30,11,0,0,0,0,0,160
2233,476,"GN-288",2016-01-29,11,0,0,0,0,0,160
2234,476,"GN-288",2016-01-28,11,0,0,0,0,0,160
2235,476,"GN-288",2016-01-27,11,0,0,0,0,0,160
2236,476,"GN-288",2016-01-26,11,0,0,0,0,0,160
2237,476,"GN-288",2016-01-25,11,0,0,0,0,0,160
2238,476,"GN-288",2016-01-24,11,0,0,0,0,0,160
2239,476,"GN-288",2016-01-23,11,0,0,0,0,0,160
2240,476,"GN-288",2016-01-22,11,0,0,0,0,0,160
2241,476,"GN-288",2016-01-21,11,0,0,0,0,0,160
2242,476,"GN-288",2016-01-20,11,0,0,0,0,0,160
2243,476,"GN-288",2016-01-19,11,0,0,0,0,0,160
2244,476,"GN-288",2016-01-18,11,0,0,0,0,0,160
2245,476,"GN-288",2016-01-17,11,0,0,0,0,0,160
2246,476,"GN-288",2016-01-16,11,0,0,0,0,0,160
2247,476,"GN-288",2016-01-15,11,0,0,0,0,0,160
2248,476,"GN-288",2016-01-14,11,0,0,0,0,0,160
2249,476,"GN-288",2016-01-13,11,0,0,0,0,0,160
2250,476,"GN-288",2016-01-12,11,0,0,0,0,0,160
2251,476,"GN-288",2016-01-11,11,0,0,0,0,0,160
2252,476,"GN-288",2016-01-10,11,0,0,0,0,0,160
2253,476,"GN-288",2016-01-09,11,0,0,10,0,0,160
2254,476,"GN-288",2016-01-08,1,5,0,0,0,0,160
2255,476,"GN-288",2016-01-07,6,4,0,0,0,0,160
2256,476,"GN-288",2016-01-06,10,0,0,0,0,0,160
2257,476,"GN-288",2016-01-05,10,0,0,0,0,0,160
2258,476,"GN-288",2016-01-04,10,0,0,0,0,0,160
2259,476,"GN-288",2016-01-03,10,0,0,0,0,0,160
2260,476,"GN-288",2016-01-02,10,0,0,0,0,0,160
2261,476,"GN-288",2016-01-01,10,0,0,0,0,0,160
2262,476,"GN-288",2015-12-31,10,0,0,0,0,0,160
2263,476,"GN-288",2015-12-30,10,0,0,0,0,0,160
2264,476,"GN-288",2015-12-29,10,0,0,0,0,0,160
2265,476,"GN-288",2015-12-28,10,0,0,0,0,0,160
2266,476,"GN-288",2015-12-27,10,0,0,0,0,0,160
2267,476,"GN-288",2015-12-26,10,0,0,0,0,0,160
2268,476,"GN-288",2015-12-25,10,0,0,0,0,0,160
2269,476,"GN-288",2015-12-24,10,0,0,0,0,0,160
2270,476,"GN-288",2015-12-23,10,0,0,10,0,0,160
2271,476,"GN-288",2015-12-22,0,0,0,0,0,0,160
2272,476,"GN-288",2015-12-21,0,0,0,0,0,0,160
2273,476,"GN-288",2015-12-20,0,0,0,0,0,0,160
2274,476,"GN-288",2015-12-19,0,5,0,0,0,0,160
2275,476,"GN-288",2015-12-18,5,0,0,0,0,0,160
2276,476,"GN-288",2015-12-17,5,0,0,0,0,0,160
2277,476,"GN-288",2015-12-16,5,0,0,0,0,0,160
2278,476,"GN-288",2015-12-15,5,0,0,0,0,0,160
2279,111,"GS-46",2016-04-26,520,0,0,0,0,0,392
2280,111,"GS-46",2016-04-25,520,0,0,0,0,0,392
2281,111,"GS-46",2016-04-24,520,0,0,0,0,0,392
2282,111,"GS-46",2016-04-23,520,0,0,0,0,0,392
2283,111,"GS-46",2016-04-22,520,0,0,0,0,0,392
2284,111,"GS-46",2016-04-21,520,0,0,0,0,0,392
2285,111,"GS-46",2016-04-20,520,0,0,0,0,0,392
2286,111,"GS-46",2016-04-19,520,0,0,0,0,0,392
2287,111,"GS-46",2016-04-18,520,0,0,0,0,0,392
2288,111,"GS-46",2016-04-17,520,0,0,0,0,0,392
2289,111,"GS-46",2016-04-16,520,0,0,0,0,0,392
2290,111,"GS-46",2016-04-15,520,0,0,0,0,0,392
2291,111,"GS-46",2016-04-14,520,0,0,0,0,0,392
2292,111,"GS-46",2016-04-13,520,0,0,0,0,0,392
2293,111,"GS-46",2016-04-12,520,0,0,0,0,0,392
2294,111,"GS-46",2016-04-11,520,30,0,0,0,0,392
2295,111,"GS-46",2016-04-10,550,0,0,0,0,0,392
2296,111,"GS-46",2016-04-09,550,0,0,0,0,0,392
2297,111,"GS-46",2016-04-08,550,0,0,0,0,0,392
2298,111,"GS-46",2016-04-07,550,0,0,0,0,0,392
2299,111,"GS-46",2016-04-06,550,0,0,0,0,0,392
2300,111,"GS-46",2016-04-05,550,0,0,0,0,0,392
2301,111,"GS-46",2016-04-04,550,0,0,0,0,0,392
2302,111,"GS-46",2016-04-03,550,0,0,0,0,0,392
2303,111,"GS-46",2016-04-02,550,0,0,0,0,0,392
2304,111,"GS-46",2016-04-01,550,0,0,0,0,0,392
2305,111,"GS-46",2016-03-31,550,0,0,0,0,0,392
2306,111,"GS-46",2016-03-30,550,0,0,0,0,0,392
2307,111,"GS-46",2016-03-29,550,0,0,0,0,0,392
2308,111,"GS-46",2016-03-28,550,0,0,0,0,0,392
2309,111,"GS-46",2016-03-27,550,0,0,0,0,0,392
2310,111,"GS-46",2016-03-26,550,0,0,150,0,0,392
2311,111,"GS-46",2016-03-25,400,0,0,0,0,0,392
2312,111,"GS-46",2016-03-24,400,0,0,50,0,0,392
2313,111,"GS-46",2016-03-23,350,0,0,0,0,0,392
2314,111,"GS-46",2016-03-22,350,0,0,0,0,0,392
2315,111,"GS-46",2016-03-21,350,0,0,0,0,0,392
2316,111,"GS-46",2016-03-20,350,0,0,0,0,0,392
2317,111,"GS-46",2016-03-19,350,0,0,0,0,0,392
2318,111,"GS-46",2016-03-18,350,0,0,0,0,0,392
2319,111,"GS-46",2016-03-17,350,0,0,0,0,0,392
2320,111,"GS-46",2016-03-16,350,30,0,100,0,0,392
2321,111,"GS-46",2016-03-15,280,0,0,0,0,0,392
2322,111,"GS-46",2016-03-14,280,0,0,0,0,0,392
2323,111,"GS-46",2016-03-13,280,0,0,0,0,0,392
2324,111,"GS-46",2016-03-12,280,0,0,0,0,0,392
2325,111,"GS-46",2016-03-11,280,0,0,0,0,0,392
2326,111,"GS-46",2016-03-10,280,0,0,100,0,0,392
2327,111,"GS-46",2016-03-09,180,0,0,100,0,0,392
2328,111,"GS-46",2016-03-08,80,0,0,0,0,0,392
2329,111,"GS-46",2016-03-07,80,30,0,0,0,0,392
2330,111,"GS-46",2016-03-06,110,0,0,0,0,0,392
2331,111,"GS-46",2016-03-05,110,0,0,0,0,0,392
2332,111,"GS-46",2016-03-04,110,0,0,0,0,0,392
2333,111,"GS-46",2016-03-03,110,0,0,0,0,0,392
2334,111,"GS-46",2016-03-02,110,0,0,0,0,0,392
2335,111,"GS-46",2016-03-01,110,0,0,0,0,0,392
2336,111,"GS-46",2016-02-29,110,0,0,0,0,0,392
2337,111,"GS-46",2016-02-28,110,0,0,0,0,0,392
2338,111,"GS-46",2016-02-27,110,10,0,0,0,0,392
2339,111,"GS-46",2016-02-26,120,0,0,0,0,0,392
2340,111,"GS-46",2016-02-25,120,0,0,0,0,0,392
2341,111,"GS-46",2016-02-24,120,0,0,0,0,0,392
2342,111,"GS-46",2016-02-23,120,0,0,0,0,0,392
2343,111,"GS-46",2016-02-22,120,0,0,0,0,0,392
2344,111,"GS-46",2016-02-21,120,0,0,0,0,0,392
2345,111,"GS-46",2016-02-20,120,0,0,0,0,0,392
2346,111,"GS-46",2016-02-19,120,0,0,0,0,0,392
2347,111,"GS-46",2016-02-18,120,0,0,0,0,0,392
2348,111,"GS-46",2016-02-17,120,0,0,0,0,0,392
2349,111,"GS-46",2016-02-16,120,0,0,0,0,0,392
2350,111,"GS-46",2016-02-15,120,0,0,0,0,0,392
2351,111,"GS-46",2016-02-14,120,0,0,0,0,0,392
2352,111,"GS-46",2016-02-13,120,0,0,0,0,0,392
2353,111,"GS-46",2016-02-12,120,30,0,0,0,0,392
2354,111,"GS-46",2016-02-11,150,0,0,100,0,0,392
2355,111,"GS-46",2016-02-10,50,0,0,0,0,0,392
2356,111,"GS-46",2016-02-09,50,0,0,0,0,0,392
2357,111,"GS-46",2016-02-08,50,0,0,0,0,0,392
2358,111,"GS-46",2016-02-07,50,0,0,0,0,0,392
2359,111,"GS-46",2016-02-06,50,0,0,0,0,0,392
2360,111,"GS-46",2016-02-05,50,0,0,0,0,0,392
2361,111,"GS-46",2016-02-04,50,30,0,0,0,0,392
2362,111,"GS-46",2016-02-03,80,0,0,0,0,0,392
2363,111,"GS-46",2016-02-02,80,0,0,0,0,0,392
2364,111,"GS-46",2016-02-01,80,0,0,0,0,0,392
2365,111,"GS-46",2016-01-31,80,0,0,0,0,0,392
2366,111,"GS-46",2016-01-30,80,0,0,0,0,0,392
2367,111,"GS-46",2016-01-29,80,20,0,0,0,0,392
2368,111,"GS-46",2016-01-28,100,0,0,0,0,0,392
2369,111,"GS-46",2016-01-27,100,0,0,0,0,0,392
2370,111,"GS-46",2016-01-26,100,0,0,0,0,0,392
2371,111,"GS-46",2016-01-25,100,0,0,0,0,0,392
2372,111,"GS-46",2016-01-24,100,0,0,0,0,0,392
2373,111,"GS-46",2016-01-23,100,0,0,0,0,0,392
2374,111,"GS-46",2016-01-22,100,10,0,0,0,0,392
2375,111,"GS-46",2016-01-21,110,10,0,100,0,0,392
2376,111,"GS-46",2016-01-20,20,0,0,0,0,0,392
2377,111,"GS-46",2016-01-19,20,0,0,0,0,0,392
2378,111,"GS-46",2016-01-18,20,0,0,0,0,0,392
2379,111,"GS-46",2016-01-17,20,0,0,0,0,0,392
2380,111,"GS-46",2016-01-16,20,0,0,0,0,0,392
2381,111,"GS-46",2016-01-15,20,0,0,0,0,0,392
2382,111,"GS-46",2016-01-14,20,20,0,0,0,0,392
2383,111,"GS-46",2016-01-13,40,0,0,0,0,0,392
2384,111,"GS-46",2016-01-12,40,0,0,0,0,0,392
2385,111,"GS-46",2016-01-11,40,0,0,0,0,0,392
2386,111,"GS-46",2016-01-10,40,0,0,0,0,0,392
2387,111,"GS-46",2016-01-09,40,0,0,0,0,0,392
2388,111,"GS-46",2016-01-08,40,0,0,0,0,0,392
2389,111,"GS-46",2016-01-07,40,0,0,0,0,0,392
2390,111,"GS-46",2016-01-06,40,0,0,0,0,0,392
2391,111,"GS-46",2016-01-05,40,0,0,0,0,0,392
2392,111,"GS-46",2016-01-04,40,0,0,0,0,0,392
2393,111,"GS-46",2016-01-03,40,0,0,0,0,0,392
2394,111,"GS-46",2016-01-02,40,0,0,0,0,0,392
2395,111,"GS-46",2016-01-01,40,0,0,0,0,0,392
2396,111,"GS-46",2015-12-31,40,0,0,0,0,0,392
2397,111,"GS-46",2015-12-30,40,0,0,0,0,0,392
2398,111,"GS-46",2015-12-29,40,0,0,0,0,0,392
2399,111,"GS-46",2015-12-28,40,0,0,0,0,0,392
2400,111,"GS-46",2015-12-27,40,0,0,0,0,0,392
2401,111,"GS-46",2015-12-26,40,0,0,0,0,0,392
2402,111,"GS-46",2015-12-25,40,0,0,0,0,0,392
2403,111,"GS-46",2015-12-24,40,0,0,0,0,0,392
2404,111,"GS-46",2015-12-23,40,0,0,0,0,0,392
2405,111,"GS-46",2015-12-22,40,0,0,0,0,0,392
2406,111,"GS-46",2015-12-21,40,0,0,0,0,0,392
2407,111,"GS-46",2015-12-20,40,0,0,0,0,0,392
2408,111,"GS-46",2015-12-19,40,10,0,0,0,0,392
2409,111,"GS-46",2015-12-18,50,0,0,0,0,0,392
2410,111,"GS-46",2015-12-17,50,0,0,0,0,0,392
2411,111,"GS-46",2015-12-16,50,0,0,0,0,0,392
2412,111,"GS-46",2015-12-15,50,0,0,0,0,0,392
2413,459,"GN-271",2016-04-26,29,0,0,0,0,0,510
2414,459,"GN-271",2016-04-25,29,0,0,0,0,0,510
2415,459,"GN-271",2016-04-24,29,0,0,0,0,0,510
2416,459,"GN-271",2016-04-23,29,0,0,0,0,0,510
2417,459,"GN-271",2016-04-22,29,0,0,0,0,0,510
2418,459,"GN-271",2016-04-21,29,0,0,0,0,0,510
2419,459,"GN-271",2016-04-20,29,0,0,0,0,0,510
2420,459,"GN-271",2016-04-19,29,0,0,0,0,0,510
2421,459,"GN-271",2016-04-18,29,0,0,0,0,0,510
2422,459,"GN-271",2016-04-17,29,0,0,0,0,0,510
2423,459,"GN-271",2016-04-16,29,0,0,0,0,0,510
2424,459,"GN-271",2016-04-15,29,0,0,20,0,0,510
2425,459,"GN-271",2016-04-14,9,0,0,0,0,0,510
2426,459,"GN-271",2016-04-13,9,0,0,0,0,0,510
2427,459,"GN-271",2016-04-12,9,0,0,0,0,0,510
2428,459,"GN-271",2016-04-11,9,0,0,0,0,0,510
2429,459,"GN-271",2016-04-10,9,0,0,0,0,0,510
2430,459,"GN-271",2016-04-09,9,0,0,0,0,0,510
2431,459,"GN-271",2016-04-08,9,0,0,0,0,0,510
2432,459,"GN-271",2016-04-07,9,0,0,0,0,0,510
2433,459,"GN-271",2016-04-06,9,0,0,0,0,0,510
2434,459,"GN-271",2016-04-05,9,12,0,0,0,0,510
2435,459,"GN-271",2016-04-04,21,0,0,0,0,0,510
2436,459,"GN-271",2016-04-03,21,0,0,0,0,0,510
2437,459,"GN-271",2016-04-02,21,0,0,20,0,0,510
2438,459,"GN-271",2016-04-01,1,0,0,0,0,0,510
2439,459,"GN-271",2016-03-31,1,0,0,0,0,0,510
2440,459,"GN-271",2016-03-30,1,0,0,0,0,0,510
2441,459,"GN-271",2016-03-29,1,0,0,0,0,0,510
2442,459,"GN-271",2016-03-28,1,0,0,0,0,0,510
2443,459,"GN-271",2016-03-27,1,0,0,0,0,0,510
2444,459,"GN-271",2016-03-26,1,0,0,0,0,0,510
2445,459,"GN-271",2016-03-25,1,0,0,0,0,0,510
2446,459,"GN-271",2016-03-24,1,0,0,0,0,0,510
2447,459,"GN-271",2016-03-23,1,0,0,0,0,0,510
2448,459,"GN-271",2016-03-22,1,0,0,0,0,0,510
2449,459,"GN-271",2016-03-21,1,0,0,0,0,0,510
2450,459,"GN-271",2016-03-20,1,0,0,0,0,0,510
2451,459,"GN-271",2016-03-19,1,10,0,0,0,0,510
2452,459,"GN-271",2016-03-18,11,6,0,0,0,0,510
2453,459,"GN-271",2016-03-17,17,5,0,0,0,0,510
2454,459,"GN-271",2016-03-16,22,0,0,20,0,0,510
